,ra,dec,u,g,r,i,z,Y
339,130.085833333333,-0.0849166666666667,False,True,False,False,False,False
340,148.375,15.6096666666667,False,True,False,False,False,False
341,45.114,-4.859,False,True,True,False,True,False
342,172.963004166667,28.534,False,True,True,False,False,False
343,243.551,22.983,False,False,True,False,True,False
344,213.996,4.695,False,True,True,False,True,False
345,350.710666666667,4.28336111111111,False,True,False,False,False,False
346,36.072,11.178,False,True,True,False,True,False
347,223.708995833333,33.873,False,True,True,False,False,False
348,272.254875,26.9415,False,True,False,False,False,False
349,347.802666666667,11.6034166666667,False,False,False,False,True,False
350,203.14675,19.6721111111111,False,True,False,False,False,False
351,28.623,9.445,False,True,True,False,False,False
352,130.868166666667,1.54633333333333,False,True,False,False,False,False
353,27.0883333333333,12.4758333333333,False,True,False,False,False,False
354,310.593458333333,4.92975,False,False,True,False,False,False
355,217.580125,4.70252777777778,False,True,False,False,False,False
356,198.648,30.197,False,True,True,False,True,False
357,179.636333333333,10.9876666666667,False,True,False,False,False,False
358,261.250995833333,10.111,False,True,False,False,True,False
359,181.296416666667,22.0785833333333,False,False,True,False,False,False
360,137.581208333333,14.1205277777778,False,False,False,False,True,False
361,190.824333333333,32.26075,False,True,False,False,False,False
362,31.652,31.3312222222222,False,False,True,False,False,False
363,256.203,27.479,False,True,True,False,True,False
364,195.172958333333,10.2142777777778,False,True,False,False,False,False
365,166.990333333333,15.9644722222222,False,False,True,False,False,False
366,177.762791666667,-8.49711111111111,False,True,False,False,False,False
367,36.108,26.663,False,True,True,False,True,False
368,130.036995833333,33.097,False,True,True,False,True,False
369,251.299416666667,32.2489166666667,False,True,False,False,False,False
370,322.239,-3.212,False,True,True,False,True,False
371,199.511125,5.92825,False,False,True,False,False,False
372,177.163541666667,32.4738055555556,False,True,False,False,False,False
373,207.608375,24.7255833333333,False,False,True,False,False,False
374,203.51525,-1.52719444444444,False,True,False,False,False,False
375,172.521,18.373,False,True,False,False,True,False
376,9.38933333333333,10.0021388888889,False,True,False,False,False,False
377,317.387916666667,-6.66780555555556,False,True,False,False,False,False
378,124.051004166667,25.947,False,True,False,False,True,False
379,346.918995833333,-4.079,False,True,False,False,False,False
380,120.468833333333,20.8234722222222,False,True,False,False,False,False
381,119.563833333333,23.4941388888889,False,False,False,False,True,False
382,216.661375,14.1234444444444,False,False,False,False,True,False
383,331.109958333333,24.9653888888889,False,False,True,False,False,False
384,110.986004166667,31.251,False,True,True,False,True,False
385,332.904,-7.748,False,True,False,False,True,False
386,352.022458333333,24.2276388888889,False,False,False,False,True,False
387,254.200041666667,29.8588333333333,False,False,False,False,True,False
388,228.328995833333,-6.523,False,True,True,False,False,False
389,3.75245833333333,-6.98722222222222,False,True,False,False,False,False
390,28.9739166666667,10.9133333333333,False,True,False,False,False,False
391,184.669833333333,29.3911944444444,False,False,False,False,True,False
392,51.0857916666667,0.0847777777777778,False,False,True,False,False,False
393,166.762541666667,2.79561111111111,False,False,True,False,False,False
394,183.171416666667,13.85,False,True,False,False,False,False
395,20.3940833333333,18.1708333333333,False,True,False,False,False,False
396,237.962958333333,22.8391388888889,False,True,False,False,False,False
397,353.249083333333,28.6133611111111,False,False,False,False,True,False
398,308.244,9.297,False,False,True,False,True,False
399,221.320708333333,27.8798888888889,False,False,False,False,True,False
400,245.247,28.292,False,True,True,False,True,False
401,340.208166666667,24.2768611111111,False,False,True,False,False,False
402,181.864004166667,32.058,False,True,True,False,True,False
403,352.002,-7.964,False,True,False,False,False,False
404,321.203916666667,18.9620555555556,False,True,False,False,False,False
405,254.653995833333,17.175,False,False,True,False,False,False
406,325.501995833333,-9.453,False,True,True,False,True,False
407,352.964791666667,28.5341111111111,False,False,True,False,False,False
408,357.202916666667,2.79247222222222,False,True,False,False,False,False
409,114.524,26.712,False,True,True,False,True,False
410,37.0798333333333,17.4400555555556,False,False,False,False,True,False
411,232.01525,15.0754722222222,False,False,True,False,False,False
412,25.885125,31.1001388888889,False,False,False,False,True,False
413,234.44,3.129,False,True,True,False,False,False
414,354.577708333333,12.7319166666667,False,False,False,False,True,False
415,323.417541666667,-7.88152777777778,False,False,False,False,True,False
416,189.472995833333,22.755,False,True,True,False,False,False
417,269.998375,22.6456388888889,False,True,False,False,False,False
418,138.518416666667,17.2245277777778,False,False,True,False,False,False
419,338.68725,18.2665277777778,False,True,False,False,False,False
420,183.640995833333,24.939,False,True,True,False,False,False
421,215.579083333333,1.53055555555556,False,True,False,False,False,False
422,166.694416666667,16.0474444444444,False,False,True,False,False,False
423,71.9749958333333,0.0,False,True,False,False,True,False
424,16.293,14.852,False,False,True,False,False,False
425,37.08,17.439,False,True,True,False,True,False
426,203.851,-4.657,False,True,True,False,True,False
427,359.359333333333,-2.69844444444444,False,False,False,False,True,False
428,205.219375,29.2415555555556,False,False,False,False,True,False
429,324.935916666667,-4.71902777777778,False,False,True,False,False,False
430,114.354,17.547,False,True,False,False,False,False
431,21.0019958333333,25.863,False,True,True,False,False,False
432,252.393291666667,3.68533333333333,False,True,False,False,False,False
433,226.226375,29.019,False,False,True,False,False,False
434,356.838416666667,-6.85402777777778,False,False,False,False,True,False
435,345.049995833333,25.351,False,False,True,False,True,False
436,174.967995833333,6.895,False,True,True,False,True,False
437,5.085875,14.0924722222222,False,False,False,False,True,False
438,215.198166666667,-6.46961111111111,False,False,False,False,True,False
439,339.486958333333,9.20063888888889,False,False,True,False,False,False
440,2.202,12.604,False,True,False,False,False,False
441,108.962083333333,30.5646666666667,False,False,True,False,False,False
442,350.012,8.69438888888889,False,True,False,False,False,False
443,141.367708333333,-4.82269444444444,False,True,False,False,False,False
444,323.824291666667,-9.489,False,True,False,False,False,False
445,173.778,2.737,False,True,True,False,True,False
446,318.392083333333,-12.64125,False,False,True,False,False,False
447,218.907583333333,32.6158611111111,False,True,False,False,False,False
448,267.162958333333,24.3496388888889,False,False,True,False,False,False
449,17.4499958333333,19.406,False,True,False,False,True,False
450,346.12,20.6843055555556,False,False,True,False,False,False
