,ra,dec,u,g,r,i,z,Y
5474,87.1920416666667,-4.65763888888889,False,False,False,False,True,False
5475,92.915625,-10.1798888888889,False,False,False,False,True,False
5476,95.9240416666667,-11.9868888888889,False,False,False,False,True,False
5477,207.575375,-51.2231666666667,False,False,False,False,True,False
5478,168.734625,-73.5760833333333,False,False,False,False,True,False
5479,111.766833333333,-47.4213333333333,False,False,False,False,True,False
5480,106.999333333333,-34.6658611111111,False,False,False,False,True,False
5481,104.548291666667,-32.3245277777778,False,False,False,False,True,False
5482,105.457791666667,-28.105,False,False,False,False,True,False
5483,119.995875,-51.3803333333333,False,False,False,False,True,False
5484,106.459041666667,-39.0191388888889,False,False,False,False,True,False
5485,111.60275,-43.6416111111111,False,False,False,False,True,False
5486,95.2463333333333,-11.9409722222222,False,False,False,False,True,False
5487,98.9307916666667,-18.99175,False,False,False,False,True,False
5488,95.892,-20.8078055555556,False,False,False,False,True,False
5489,95.6252916666666,-17.2999166666667,False,False,False,False,True,False
5490,95.137,-10.1257777777778,False,False,False,False,True,False
5491,96.6607916666667,-11.0134722222222,False,False,False,False,True,False
5492,78.0892083333333,-1.05116666666667,False,False,False,True,False,False
5493,95.758125,-19.0603888888889,False,False,False,False,True,False
5494,89.3617083333333,-15.6228611111111,False,False,False,False,True,False
5495,83.6522083333333,-0.995694444444444,False,False,False,False,True,False
5496,79.478875,-0.103444444444444,False,False,False,False,True,False
5497,90.7450416666667,-9.26783333333333,False,False,False,False,True,False
5498,92.355,-13.7900277777778,False,False,False,False,True,False
5499,82.25625,-0.0766666666666667,False,False,False,False,True,False
5500,78.0952916666667,-1.04816666666667,False,False,False,False,True,False
5501,101.450041666667,-21.6463055555556,False,False,False,False,True,False
5502,82.243375,-3.79972222222222,False,False,False,False,True,False
5503,81.971625,-11.1556111111111,False,False,False,False,True,False
5504,78.0718333333333,-2.91161111111111,False,False,False,False,True,False
5505,88.6037083333333,-3.73013888888889,False,False,False,False,True,False
5506,83.5956666666667,-6.56519444444444,False,False,False,False,True,False
5507,83.4036666666667,-12.0543888888889,False,False,False,False,True,False
5508,100.31875,-25.9444444444444,False,False,False,False,True,False
5509,97.470875,-12.8873055555556,False,False,False,False,True,False
5510,87.22125,-0.935333333333333,False,False,False,False,True,False
5511,184.522958333333,-73.8313888888889,False,False,False,False,True,False
5512,104.291416666667,-34.2010555555556,False,False,False,False,True,False
5513,357.081208333333,-16.7119444444444,False,True,False,False,False,False
5514,94.0122083333333,-16.4433611111111,False,False,False,False,True,False
5515,108.777583333333,-41.2403055555556,False,False,False,False,True,False
5516,95.3662916666667,-13.7415833333333,False,False,False,False,True,False
5517,113.657375,-46.455,False,False,False,False,True,False
5518,111.557458333333,-39.6671666666667,False,False,False,False,True,False
5519,106.594666666667,-33.0298055555556,False,False,False,False,True,False
5520,108.476208333333,-35.6561666666667,False,False,False,False,True,False
5521,107.420166666667,-36.3017222222222,False,False,False,False,True,False
5522,95.4928333333333,-15.5274444444444,False,False,False,False,True,False
5523,100.8675,-21.5418333333333,False,False,False,False,True,False
5524,99.1294166666667,-20.7303888888889,False,False,False,False,True,False
5525,87.842375,-12.9380277777778,False,False,False,False,True,False
5526,94.2215416666667,-19.9667222222222,False,False,False,False,True,False
5527,94.1176666666667,-18.2108055555556,False,False,False,False,True,False
5528,92.1632916666667,-8.33183333333333,False,False,False,False,True,False
5529,90.708125,-7.4285,False,False,False,False,True,False
5530,92.00275,-0.914361111111111,False,False,False,False,True,False
5531,92.0649166666667,-4.63647222222222,False,False,False,False,True,False
5532,77.9118333333333,-6.61325,False,False,False,False,True,False
5533,84.912625,-11.1390833333333,False,False,False,False,True,False
5534,80.82,-4.74088888888889,False,False,False,False,True,False
5535,80.86025,-2.88372222222222,False,False,False,False,True,False
5536,83.65075,-2.85713888888889,False,False,False,False,True,False
5537,86.4443333333333,-4.69019444444444,False,False,False,False,True,False
5538,84.857,-12.9517222222222,False,False,False,False,True,False
5539,82.2031666666667,-5.65288888888889,False,False,False,False,True,False
5540,85.04375,-3.77333333333333,False,False,False,False,True,False
5541,83.5411666666667,-8.40891666666667,False,False,False,False,True,False
5542,88.5904166666667,-5.58791666666667,False,False,False,False,True,False
5543,91.4040833333333,-3.73127777777778,False,False,False,False,True,False
5544,92.026375,-2.77802777777778,False,False,False,False,True,False
5545,89.2522916666667,-4.66730555555556,False,False,False,False,True,False
5546,90.6423333333333,-3.72391666666667,False,False,False,False,True,False
5547,91.396875,-1.86819444444444,False,False,False,False,True,False
5548,92.8149583333333,-4.65875,False,False,False,False,True,False
5549,94.287125,-7.43011111111111,False,False,False,False,True,False
5550,96.02625,-13.7885555555556,False,False,False,False,True,False
5551,190.850583333333,-74.1114444444444,False,False,False,False,True,False
5552,210.246958333333,-51.2128055555556,False,False,False,False,True,False
5553,94.4067083333333,-11.086,False,False,False,False,True,False
5554,169.08325,-72.748,False,False,False,False,True,False
5555,194.846083333333,-73.2875,False,False,False,False,True,False
5556,173.850083333333,-73.8295833333333,False,False,False,False,True,False
5557,199.569916666667,-72.7768055555556,False,False,False,False,True,False
5558,180.001583333333,-74.3905277777778,False,False,False,False,True,False
5559,174.319291666667,-72.0651666666667,False,False,False,False,True,False
5560,180.004,-72.6120277777778,False,False,False,False,True,False
5561,169.154166666667,-74.1130277777778,False,False,False,False,True,False
5562,174.186125,-72.889,False,False,False,False,True,False
5563,174.792208333333,-73.4326111111111,False,False,False,False,True,False
5564,164.377458333333,-72.3753611111111,False,False,False,False,True,False
5565,169.634375,-71.8195833333333,False,False,False,False,True,False
5566,115.062916666667,-44.5741388888889,False,False,False,False,True,False
5567,165.96175,-71.1716388888889,False,False,False,False,True,False
5568,114.344375,-42.0395277777778,False,False,False,False,True,False
5569,115.63325,-46.2944722222222,False,False,False,False,True,False
5570,115.49,-45.4536666666667,False,False,False,False,True,False
5571,114.219416666667,-48.1990277777778,False,False,False,False,True,False
5572,113.107625,-44.7318055555556,False,False,False,False,True,False
5573,112.058416666667,-41.3401944444444,False,False,False,False,True,False
5574,104.911583333333,-33.9623333333333,False,False,False,False,True,False
5575,106.08625,-38.8698333333333,False,False,False,False,True,False
5576,110.609041666667,-36.3539722222222,False,False,False,False,True,False
5577,105.679958333333,-37.2324444444444,False,False,False,False,True,False
5578,111.070083333333,-41.9587222222222,False,False,False,False,True,False
5579,112.82425,-40.9780833333333,False,False,False,False,True,False
5580,318.449125,-16.1981666666667,False,True,False,False,False,False
5581,104.197625,-30.6823333333333,False,False,False,False,True,False
5582,97.5975,-21.6369166666667,False,False,False,False,True,False
5583,102.925083333333,-24.0288055555556,False,False,False,False,True,False
5584,98.383625,-13.6891666666667,False,False,False,False,True,False
5585,98.743,-17.2371944444444,False,False,False,False,True,False
5586,98.5609583333333,-15.4688333333333,False,False,False,False,True,False
5587,90.9193333333333,-16.4956944444444,False,False,False,False,True,False
5588,308.162208333333,-17.0211944444444,False,True,False,False,False,False
5589,90.785625,-11.0956944444444,False,False,False,False,True,False
5590,93.4476666666667,-3.69322222222222,False,False,False,False,True,False
5591,89.2377083333333,-2.80677777777778,False,False,False,False,True,False
5592,130.382375,-15.3493611111111,False,True,False,False,False,False
5593,85.0282916666667,-5.62888888888889,False,False,False,False,True,False
5594,82.2609583333333,-1.94016666666667,False,False,False,False,True,False
5595,79.444375,-3.82655555555556,False,False,False,False,True,False
5596,79.3772083333333,-5.67930555555556,False,False,False,False,True,False
5597,86.3340416666667,-13.8473055555556,False,False,False,False,True,False
5598,84.9967083333333,-7.47725,False,False,False,False,True,False
5599,86.4325833333333,-6.54386111111111,False,False,False,False,True,False
5600,84.9600416666667,-9.31366666666667,False,False,False,False,True,False
5601,88.611,-1.86869444444444,False,False,False,False,True,False
5602,90.0044166666667,-2.80113888888889,False,False,False,False,True,False
5603,91.4156666666667,-5.58794444444444,False,False,False,False,True,False
5604,83.0370833333333,-1.86577777777778,False,False,False,False,True,False
5605,90.0044583333333,-4.66016666666667,False,False,False,False,True,False
5606,94.2398333333333,-5.58369444444444,False,False,False,False,True,False
5607,85.8014583333333,-3.72711111111111,False,False,False,False,True,False
5608,90.0013333333333,-6.51530555555556,False,False,False,False,True,False
5609,84.417625,-2.79744444444444,False,False,False,False,True,False
5610,88.5334583333333,-11.0976944444444,False,False,False,False,True,False
5611,92.8745833333333,-8.35491666666667,False,False,False,False,True,False
5612,86.3175833333333,-6.48911111111111,False,False,False,True,False,False
5613,76.6610416666666,-1.78133333333333,False,False,False,True,False,False
5614,292.157041666667,-37.8609166666667,False,True,False,False,False,False
5615,196.597875,-7.42008333333333,False,False,False,True,False,False
5616,83.1934583333333,-11.9494444444444,False,False,False,True,False,False
5617,149.09625,6.61480555555555,False,False,False,True,False,False
5618,195.155458333333,-16.1877777777778,False,False,False,True,False,False
5619,294.511666666667,-24.3109166666667,False,True,False,False,False,False
5620,77.9230833333333,-4.57605555555556,False,False,False,True,False,False
5621,331.298208333333,-18.6493333333333,False,False,False,True,False,False
5622,39.3393333333333,-68.6389166666667,False,False,True,False,False,False
5623,256.794625,-22.4548333333333,False,True,False,False,False,False
5624,296.394208333333,-1.84519444444444,False,True,False,False,False,False
5625,79.1707083333333,-16.4168055555556,False,False,False,True,False,False
5626,340.206125,-18.05225,False,True,False,False,False,False
5627,318.853375,-18.8219444444444,False,True,False,False,False,False
5628,319.742125,-4.83819444444444,False,False,False,True,False,False
5629,300.727875,-18.2220277777778,False,False,False,True,False,False
5630,209.600375,-75.1506944444445,False,False,False,True,False,False
5631,332.116958333333,-51.2254722222222,False,False,False,True,False,False
5632,329.128875,-51.2423611111111,False,False,False,True,False,False
5633,329.236625,-51.2258611111111,False,False,False,True,False,False
5634,203.141375,-74.9838333333333,False,False,False,True,False,False
5635,241.268708333333,-67.0150555555555,False,False,False,True,False,False
5636,247.973625,-65.3353888888889,False,False,False,True,False,False
5637,281.179875,-39.2622222222222,False,False,False,True,False,False
5638,275.532791666667,-44.9668055555556,False,False,False,True,False,False
5639,330.786666666667,-52.5638055555556,False,False,False,True,False,False
5640,280.385833333333,-34.3560555555556,False,False,False,True,False,False
5641,280.902583333333,-37.6285277777778,False,False,False,True,False,False
5642,276.889958333333,-37.6925555555556,False,False,False,True,False,False
5643,277.0745,-39.3163888888889,False,False,False,True,False,False
5644,275.215666666667,-41.75225,False,False,False,True,False,False
5645,279.014833333333,-38.4805,False,False,False,True,False,False
5646,273.782041666667,-52.1488055555556,False,False,False,True,False,False
5647,312.799833333333,-67.9739722222222,False,False,False,True,False,False
5648,332.225041666667,-51.2108055555556,False,False,False,True,False,False
5649,332.118625,-51.1934722222222,False,False,False,True,False,False
5650,323.336416666667,-70.3255833333333,False,False,False,True,False,False
5651,329.343916666667,-51.2439166666667,False,False,False,True,False,False
5652,329.237125,-51.1929166666667,False,False,False,True,False,False
5653,329.2365,-51.1923333333333,False,False,False,True,False,False
5654,332.223416666667,-51.2433333333333,False,False,False,True,False,False
5655,82.1031666666667,-5.52847222222222,False,False,False,True,False,False
5656,83.3964583333333,-8.30388888888889,False,False,False,True,False,False
5657,240.830333333333,-7.79886111111111,False,False,False,True,False,False
5658,329.344541666667,-51.2101388888889,False,False,False,True,False,False
5659,329.13,-51.2084444444444,False,False,False,True,False,False
5660,198.807125,-76.36675,False,False,False,True,False,False
5661,273.415958333333,-47.349,False,False,False,True,False,False
5662,278.790333333333,-36.8501666666667,False,False,False,True,False,False
5663,275.072666666667,-40.1410555555556,False,False,False,True,False,False
5664,274.806083333333,-36.8992777777778,False,False,False,True,False,False
5665,280.637708333333,-35.9949722222222,False,False,False,True,False,False
5666,274.935458333333,-38.5231388888889,False,False,False,True,False,False
5667,314.481041666667,-68.7489444444444,False,False,False,True,False,False
5668,299.637583333333,-9.37541666666667,False,False,False,True,False,False
5669,244.253291666667,-77.6191388888889,False,False,False,True,False,False
5670,330.678083333333,-52.5805,False,False,False,True,False,False
5671,332.012083333333,-51.2102777777778,False,False,False,True,False,False
5672,214.120833333333,-74.6845,False,False,False,True,False,False
5673,330.678041666667,-52.54725,False,False,False,True,False,False
5674,260.582875,-67.461,False,False,False,True,False,False
5675,332.222958333333,-51.2093888888889,False,False,False,True,False,False
5676,332.223333333333,-51.2420277777778,False,False,False,True,False,False
5677,332.118,-51.2585555555556,False,False,False,True,False,False
5678,332.117791666667,-51.1938055555555,False,False,False,True,False,False
5679,246.514708333333,-71.5786666666667,False,False,False,True,False,False
5680,332.117041666667,-51.2253333333333,False,False,False,True,False,False
5681,277.074125,-39.3079166666667,False,True,False,False,False,False
5682,329.130875,-51.2426388888889,False,False,False,True,False,False
5683,329.342458333333,-51.2416388888889,False,False,False,True,False,False
5684,230.39325,-77.2328888888889,False,False,False,True,False,False
5685,231.914125,-73.7408055555556,False,False,False,True,False,False
5686,259.389291666667,-70.2095833333333,False,False,False,True,False,False
5687,329.130708333333,-51.2090555555556,False,False,False,True,False,False
5688,261.55375,-71.7719722222222,False,False,False,True,False,False
5689,262.552833333333,-69.0291111111111,False,False,False,True,False,False
5690,217.047458333333,-83.0048611111111,False,False,False,True,False,False
5691,204.857583333333,-79.7876111111111,False,False,False,True,False,False
5692,250.332708333333,-62.5805,False,False,False,True,False,False
5693,226.268583333333,-74.2126111111111,False,False,False,True,False,False
5694,220.303333333333,-74.5292777777778,False,False,False,True,False,False
5695,254.239125,-69.6564166666667,False,False,False,True,False,False
5696,216.077,-75.1355555555556,False,False,False,True,False,False
5697,257.814125,-72.9430833333333,False,False,False,True,False,False
5698,270.628416666667,-73.3371944444444,False,False,False,True,False,False
5699,227.32625,-25.9318333333333,False,True,False,False,False,False
5700,253.569,-74.0313611111111,False,False,False,True,False,False
5701,233.614,-68.3799444444444,False,False,False,True,False,False
5702,223.643291666667,-79.7219722222222,False,False,False,True,False,False
5703,257.56675,-68.5880833333333,False,False,False,True,False,False
5704,255.853833333333,-71.3244444444444,False,False,False,True,False,False
5705,182.120666666667,-16.1636388888889,False,True,False,False,False,False
5706,278.573333333333,-35.2161666666667,False,False,False,True,False,False
5707,310.179208333333,-68.3279444444444,False,False,False,True,False,False
5708,330.677583333333,-52.5119722222222,False,False,False,True,False,False
5709,315.902625,-70.4913333333333,False,False,False,True,False,False
5710,330.787083333333,-52.5294722222222,False,False,False,True,False,False
5711,325.006333333333,-28.1549166666667,False,False,False,True,False,False
5712,292.171958333333,-62.9761388888889,False,False,False,True,False,False
5713,273.305541666667,-45.7552222222222,False,False,False,True,False,False
5714,332.00975,-51.2425833333333,False,False,False,True,False,False
5715,332.010625,-51.2102777777778,False,False,False,True,False,False
5716,329.237666666667,-51.2595555555556,False,False,False,True,False,False
5717,273.532458333333,-71.8850277777778,False,False,False,True,False,False
5718,329.238791666667,-51.2257777777778,False,False,False,True,False,False
5719,243.288541666667,-75.9049444444445,False,False,False,True,False,False
5720,303.995541666667,-77.8950277777778,False,False,False,True,False,False
5721,231.212458333333,-75.4968888888889,False,False,False,True,False,False
5722,224.821583333333,-75.9346944444444,False,False,False,True,False,False
5723,248.831208333333,-13.5203055555556,False,True,False,False,False,False
5724,242.574916666667,-74.1684166666667,False,False,False,True,False,False
5725,209.503875,-78.2987222222222,False,False,False,True,False,False
5726,205.901666666667,-76.6566944444445,False,False,False,True,False,False
5727,201.377125,-78.0879722222222,False,False,False,True,False,False
5728,213.14075,-76.7445277777778,False,False,False,True,False,False
5729,79.4415416666667,-1.79694444444444,False,False,False,True,False,False
5730,214.314416666667,-79.8890555555556,False,False,False,True,False,False
5731,251.89575,-72.3631388888889,False,False,False,True,False,False
5732,267.522916666667,-71.9628888888889,False,False,False,True,False,False
5733,250.56275,-70.6567222222222,False,False,False,True,False,False
5734,80.0639583333333,-13.706,False,False,False,True,False,False
5735,237.198291666667,-73.1363888888889,False,False,False,True,False,False
5736,264.852041666667,-70.5275833333333,False,False,False,True,False,False
5737,251.906166666667,-72.3635555555555,False,False,False,True,False,False
5738,290.158083333333,-16.1540833333333,False,True,False,False,False,False
5739,79.9647083333333,-16.4224166666667,False,False,False,True,False,False
5740,273.533333333333,-48.9431944444444,False,False,False,True,False,False
5741,275.701875,-46.5743333333333,False,False,False,True,False,False
5742,250.980791666667,-64.3979722222222,False,False,False,True,False,False
5743,273.657708333333,-50.5413888888889,False,False,False,True,False,False
5744,150.00175,5.403,False,True,False,False,False,False
5745,293.908625,-26.5552777777778,False,True,False,False,False,False
5746,330.677708333333,-52.5793888888889,False,False,False,True,False,False
5747,332.012541666667,-51.244,False,False,False,True,False,False
5748,311.193541666667,-70.1065555555555,False,False,False,True,False,False
5749,332.116291666667,-51.2602222222222,False,False,False,True,False,False
5750,330.677083333333,-52.5465277777778,False,False,False,True,False,False
5751,86.3204166666667,-6.4865,False,False,False,True,False,False
5752,298.80725,-15.3803055555556,False,True,False,False,False,False
5753,306.996166666667,-20.7879166666667,False,True,False,False,False,False
5754,123.445125,-13.3875277777778,False,True,False,False,False,False
5755,298.403333333333,-70.1117777777778,False,False,False,True,False,False
5756,300.386166666667,-66.0083611111111,False,False,False,True,False,False
5757,298.427958333333,-64.6312777777778,False,False,False,True,False,False
5758,233.721166666667,-15.8802222222222,False,True,False,False,False,False
5759,274.400583333333,-42.5246944444444,False,False,False,True,False,False
5760,122.96675,-14.3833888888889,False,True,False,False,False,False
5761,303.816416666667,-11.6580555555556,False,True,False,False,False,False
5762,84.8685833333333,-7.39652777777778,False,False,False,True,False,False
5763,254.659208333333,-15.4568888888889,False,False,False,True,False,False
5764,242.98575,-5.41772222222222,False,True,False,False,False,False
5765,316.157791666667,-23.6934444444444,False,True,False,False,False,False
5766,243.914125,-30.1218055555556,False,True,False,False,False,False
5767,320.247125,-71.8065277777778,False,False,False,True,False,False
5768,57.0644583333333,-1.63838888888889,False,False,False,True,False,False
5769,163.325,-12.1965,False,True,False,False,False,False
5770,241.917166666667,-32.1316666666667,False,True,False,False,False,False
5771,212.145833333333,-25.3582777777778,False,True,False,False,False,False
5772,328.845375,-84.5683333333333,False,True,False,False,False,False
5773,227.69475,-37.9966666666667,False,True,False,False,False,False
5774,309.299875,-12.3195833333333,False,True,False,False,False,False
5775,149.935583333333,5.34533333333333,False,True,False,False,False,False
5776,323.958208333333,-67.1571666666667,False,False,False,True,False,False
5777,305.13625,-10.4074166666667,False,False,False,True,False,False
5778,292.528,-12.5856944444444,False,True,False,False,False,False
5779,149.931,5.34933333333333,False,False,True,False,False,False
5780,184.910041666667,-12.1044444444444,False,True,False,False,False,False
5781,337.538708333333,-73.7929722222222,False,False,True,False,False,False
5782,255.194208333333,-25.6926944444444,False,True,False,False,False,False
5783,293.733291666667,-17.6000555555556,False,True,False,False,False,False
5784,301.1735,-17.3668055555556,False,True,False,False,False,False
5785,346.552625,-18.9826666666667,False,False,False,True,False,False
5786,229.678375,-7.53775,False,True,False,False,False,False
5787,58.3134166666667,-2.388,False,False,False,True,False,False
5788,323.130541666667,-20.4135277777778,False,True,False,False,False,False
5789,179.226416666667,-73.8375,False,False,False,True,False,False
5790,173.444166666667,-14.9224722222222,False,True,False,False,False,False
5791,335.654791666667,-66.7603888888889,False,False,False,True,False,False
5792,222.608,-3.24313888888889,False,False,False,True,False,False
5793,134.041083333333,-11.0945555555556,False,False,False,True,False,False
5794,58.1768333333333,-8.08858333333333,False,False,False,True,False,False
5795,277.257,-40.9386944444444,False,False,False,True,False,False
5796,296.974125,-17.22175,False,True,False,False,False,False
5797,244.992791666667,-32.7606388888889,False,True,False,False,False,False
5798,181.685958333333,-49.2665833333333,False,True,False,False,False,False
5799,125.645708333333,-11.9168611111111,False,True,False,False,False,False
5800,195.446583333333,-28.3605,False,False,False,True,False,False
5801,224.466125,-21.2345833333333,False,True,False,False,False,False
5802,15.0355416666667,-11.4348333333333,False,False,False,True,False,False
5803,16.8995416666667,-12.4433888888889,False,False,False,True,False,False
5804,82.1775,-3.67427777777778,False,False,False,True,False,False
5805,129.837541666667,-13.83375,False,False,False,True,False,False
5806,210.69825,-48.0964444444444,False,True,False,False,False,False
5807,196.001541666667,-12.8227777777778,False,True,False,False,False,False
5808,320.412333333333,-26.5048055555556,False,True,False,False,False,False
5809,248.955,-27.0732222222222,False,False,False,True,False,False
5810,348.604083333333,-17.8115555555556,False,True,False,False,False,False
5811,149.681208333333,-29.6616388888889,False,False,False,True,False,False
5812,338.406333333333,-18.1926111111111,False,True,False,False,False,False
5813,236.693083333333,-10.1541666666667,False,True,False,False,False,False
5814,301.8325,-5.64330555555556,False,False,False,True,False,False
5815,187.035125,-28.5395555555556,False,False,False,True,False,False
5816,353.326904166667,-18.8311,False,True,False,False,False,False
5817,252.467416666667,-22.1576666666667,False,True,False,False,False,False
5818,236.636083333333,-12.5618055555556,False,True,False,False,False,False
5819,301.854041666667,-65.3408333333333,False,False,False,True,False,False
5820,241.291083333333,-6.17675,False,True,False,False,False,False
5821,335.07925,-79.78075,False,True,False,False,False,False
5822,299.651583333333,-34.5525,False,True,False,False,False,False
5823,333.484708333333,-31.51975,False,True,False,False,False,False
5824,342.166416666667,-16.85075,False,True,False,False,False,False
5825,226.030291666667,-20.0878055555556,False,True,False,False,False,False
5826,142.969666666667,-30.0101388888889,False,True,False,False,False,False
5827,6.77454166666667,-16.9437222222222,False,False,False,True,False,False
5828,232.214,-24.8216111111111,False,False,False,True,False,False
5829,234.782625,-12.8544722222222,False,True,False,False,False,False
5830,243.7545,-18.4194444444444,False,True,False,False,False,False
5831,298.196791666667,-0.260138888888889,False,True,False,False,False,False
5832,294.316916666667,-36.0875277777778,False,True,False,False,False,False
5833,186.211041666667,-25.0172222222222,False,True,False,False,False,False
5834,175.147875,-16.8122777777778,False,False,False,True,False,False
5835,332.746458333333,-23.6595277777778,False,True,False,False,False,False
5836,266.252208333333,-8.31661111111111,False,True,False,False,False,False
5837,165.669666666667,-21.4234166666667,False,True,False,False,False,False
5838,191.327458333333,-48.322,False,True,False,False,False,False
5839,285.618791666667,-17.193,False,True,False,False,False,False
5840,228.912208333333,-12.4582777777778,False,False,False,True,False,False
5841,306.686083333333,-4.74888888888889,False,False,False,True,False,False
5842,354.948916666667,-25.3205833333333,False,False,False,True,False,False
5843,220.839416666667,-11.1649722222222,False,False,False,True,False,False
5844,194.034416666667,-11.7128333333333,False,False,False,True,False,False
5845,201.766125,-21.2694722222222,False,False,False,True,False,False
5846,179.94025,-83.4928611111111,False,False,False,True,False,False
5847,263.167791666667,-11.9253333333333,False,True,False,False,False,False
5848,230.869416666667,-23.5413333333333,False,True,False,False,False,False
5849,154.207166666667,-15.7157222222222,False,True,False,False,False,False
5850,201.91425,-27.5402222222222,False,False,False,True,False,False
5851,215.779208333333,-18.8712222222222,False,False,False,True,False,False
5852,339.414416666667,-86.026,False,False,False,True,False,False
5853,302.7425,-70.8087777777778,False,False,False,True,False,False
5854,187.544,-80.0811388888889,False,True,False,False,False,False
5855,59.8781666666667,-68.3128055555556,False,True,False,False,False,False
5856,59.4967916666667,-68.0326666666667,False,True,False,False,False,False
5857,97.8309583333333,-67.47625,False,True,False,False,False,False
5858,134.747041666667,-61.3233333333333,False,True,False,False,False,False
5859,126.032125,-59.1913055555556,False,True,False,False,False,False
5860,209.167666666667,-87.2224722222222,False,False,False,True,False,False
5861,209.152666666667,-87.2233055555556,False,False,True,False,False,False
5862,200.450708333333,-86.0312777777778,False,False,False,True,False,False
5863,130.357541666667,-59.1326666666667,False,False,True,False,False,False
5864,126.031083333333,-59.1904722222222,False,False,True,False,False,False
5865,126.641458333333,-63.5156666666667,False,False,True,False,False,False
5866,130.130083333333,-64.0350833333333,False,False,True,False,False,False
5867,100.853041666667,-64.1153055555556,False,False,True,False,False,False
5868,37.570875,-70.7619166666667,False,False,True,False,False,False
5869,59.8725833333333,-68.3083055555555,False,False,True,False,False,False
5870,95.26675,-76.0370277777778,False,False,True,False,False,False
5871,67.1754583333333,-83.9924166666667,False,False,True,False,False,False
5872,62.47825,-72.4794166666667,False,False,False,True,False,False
5873,53.9749166666667,-79.6375277777778,False,False,True,False,False,False
5874,72.344375,-72.4078611111111,False,False,False,True,False,False
5875,32.88725,-74.0468611111111,False,False,False,True,False,False
5876,69.59575,-71.9856666666667,False,False,False,True,False,False
5877,53.987625,-79.6380833333333,False,False,False,True,False,False
5878,58.0379166666667,-11.3436388888889,False,False,False,True,False,False
5879,33.639,-77.2041388888889,False,False,False,True,False,False
5880,67.2277916666667,-83.9911944444444,False,False,False,True,False,False
5881,74.0885,-81.3417222222222,False,False,False,True,False,False
5882,141.842166666667,-73.0570833333333,False,False,False,True,False,False
5883,133.605583333333,-75.9485,False,False,False,True,False,False
5884,115.129333333333,-75.9205833333333,False,False,False,True,False,False
5885,132.769625,-76.3205555555556,False,False,False,True,False,False
5886,115.123833333333,-54.1329444444444,False,False,False,True,False,False
5887,121.42975,-57.6901111111111,False,False,False,False,True,False
5888,122.788666666667,-54.7343888888889,False,False,False,False,True,False
5889,120.739958333333,-55.8658888888889,False,False,False,False,True,False
5890,120.024958333333,-54.06075,False,False,False,False,True,False
5891,118.568791666667,-56.9610555555556,False,False,False,False,True,False
5892,117.957041666667,-55.1368611111111,False,False,False,False,True,False
5893,116.659,-51.5529166666667,False,False,False,False,True,False
5894,119.308416666667,-52.27275,False,False,False,False,True,False
5895,117.312958333333,-53.3340833333333,False,False,False,False,True,False
5896,114.64,-52.5620833333333,False,False,False,False,True,False
5897,309.1325,-74.9413055555556,False,False,False,True,False,False
5898,284.918875,-19.0708611111111,False,False,False,True,False,False
5899,130.735125,-76.5821388888889,False,False,False,True,False,False
5900,130.468708333333,-68.2324166666667,False,False,False,True,False,False
5901,128.604541666667,-73.0813888888889,False,False,False,True,False,False
5902,107.342416666667,-51.7512777777778,False,False,True,False,False,False
5903,107.207916666667,-51.5925833333333,False,False,True,False,False,False
5904,106.786625,-49.8312222222222,False,False,True,False,False,False
5905,106.349583333333,-48.1036666666667,False,False,True,False,False,False
5906,106.557958333333,-48.2546388888889,False,False,True,False,False,False
5907,104.468041666667,-49.0859444444444,False,False,True,False,False,False
5908,102.141041666667,-49.7697777777778,False,False,True,False,False,False
5909,104.282583333333,-48.9536944444444,False,False,True,False,False,False
5910,104.669,-50.6779722222222,False,False,True,False,False,False
5911,102.301541666667,-49.8818333333333,False,False,True,False,False,False
5912,104.816833333333,-50.81325,False,False,True,False,False,False
5913,105.031333333333,-52.4405277777778,False,False,True,False,False,False
5914,105.136958333333,-52.5801111111111,False,False,True,False,False,False
5915,105.350875,-54.24125,False,False,True,False,False,False
5916,105.411916666667,-54.3836111111111,False,False,True,False,False,False
5917,108.020625,-55.1900833333333,False,False,True,False,False,False
5918,108.06475,-55.3569166666667,False,False,True,False,False,False
5919,130.737125,-76.5831666666667,False,False,True,False,False,False
5920,136.07225,-63.0705555555556,False,False,False,False,True,False
5921,132.569291666667,-62.6956666666667,False,False,False,False,True,False
5922,134.74975,-61.3232777777778,False,False,False,False,True,False
5923,129.169583333333,-62.2350833333333,False,False,False,False,True,False
5924,131.444,-60.9147777777778,False,False,False,False,True,False
5925,124.296666666667,-58.0520277777778,False,False,False,False,True,False
5926,127.293416666667,-58.6257777777778,False,False,False,False,True,False
5927,116.484958333333,-51.3161944444444,False,False,False,False,True,False
5928,117.861291666667,-54.8883888888889,False,False,False,False,True,False
5929,117.175083333333,-53.09075,False,False,False,False,True,False
5930,118.516208333333,-56.7093333333333,False,False,False,False,True,False
5931,115.124708333333,-54.1328888888889,False,False,False,False,True,False
5932,122.710375,-61.0794166666667,False,False,False,False,True,False
5933,130.1365,-64.0365277777778,False,False,False,False,True,False
5934,126.6495,-63.51725,False,False,False,False,True,False
5935,133.709041666667,-64.8439166666667,False,False,False,False,True,False
5936,129.149083333333,-62.5786111111111,False,False,False,False,True,False
5937,126.553083333333,-63.8405277777778,False,False,False,False,True,False
